442	1	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/knz1E4PwcH
443	1	Congratulations to #EileenGu 3-time Olympic medalist 🏅 #Olympics https://t.co/R0kC6MHjEo
444	0	@CarlZha Look @thinking_panda made it as as #EileenGu hat 😂 Fame at long last
445	-1	So in the end, we see what this alleged controversy about #EileenGu is really about: the equating of the United States with whiteness and the disbelief that anyone might choose the complexities of their own identity over a commitment to blind allegiance. 6/6
446	-1	When the critics pivot to #UyghurGenocide as a reason that #EileenGu should not have chosen to compete for China, they put a standard on her that is not applied evenly. It would be ideal if every athlete used their platform to criticize abuses of power in their own nation. 4/6
447	-1	This is a hallmark of white supremacy culture. Why would #EileenGu or anyone -- they would ask -- who enjoys such proximity to whiteness choose to step away from it and claim their Chinese heritage and identity over their American one? 2/6
448	0	People are saying #EileenGu is disloyal to the nation who raised her and provided her with an opportunity to be in the #Olympics. What rankles these people the most is not only that she is competing for China, but that she is doing so as a person with a white American father. 1/6
449	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/Vpqp17g0Bu
450	1	First Freestyle Skier From #China To Win 3 Medals At A Single Game! Eileen Gu Skid To Gold In The Women’s Free Ski Halfpipe, #Olympics #EileenGu 🥇🥈 #Beijing #WinterOlympics #Stereogoddess https://t.co/cT1dvkEMdF
451	0	I'll be your Digital Marketing Strategist and will manage your Social Media Services: ☑ Schedule Post ☑ Trending Hashtags ☑ Eye-catchy Content Order on Fiverr: https://t.co/YQ8eu6xUxF #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #BoycottWalgreens
452	0	Japan breaking the fastest internet speed https://t.co/UuUszMZj7B #Japan #5GUltraWideband #japantravelban #nhk_news #BreakingNews #news #NewsUpdate #EileenGu #BREAKING #9News #Guatemala #100DaysOfCode #Petropolis #AFFU23 #Donetsk #Brazil #NordicCombined #Beijing2022WinterOlympics
453	-1	If Eileen Gu worked as a server in a restaurant she’d probably be told to “go back where you came from” she did ‘go back where she came from’ and the right are still pissed over that! #Eileen_Gu #EileenGu #Olympics
454	0	ANTA Official Instagram posted #WangYibo and #EileenGu ANTA Winter Olympics TVC 🔥🔥 MTJJ go drop a like and leave the comment💚💚 #Beijing2022xWangYibo 🔗https://t.co/16gmRSq5sT https://t.co/NM5ZceOm6H
455	1	eileen gu please be my tankie waifu #EileenGu
456	0	#EileenGu's #VPN comment reportedly censored on Chinese #socialmedia https://t.co/xLEIivIZ9M #China #Cybersecurity #TechJunkieNews #Olympic https://t.co/ABrXnJc1A0
457	1	👏#Chinese athlete Eileen Gu received her second gold medal of the #Beijing2022WinterOlympics at the award ceremony on Feb 18! #OlympicGames #WinterOlympics #EileenGu #GuAiling #Gold #CHAMPIONS #Freeski #Congratulations #BEIJING2022 https://t.co/aG5owACNJF
458	0	Pls check out https://t.co/Ks4jg6D0O2 #Jennie #CristianoRonaldo #EileenGu #FridayMorning #FridayMotivation #GoodFriday #FridayVibes #OpeningDay #TodayisFriday #MEETDAY #Yeat #emailmarketing #Leadgeneration #leads #b2d #web #Database #linkedin #Fiverr #Sales #business #writer https://t.co/B6rUTrIrlJ
459	1	#EileenGu making history winning 3 medals, 2 gold 1 silver in #BEIJING2022 but all I want is the panda hat she's wearing. https://t.co/k4As8p22kn
460	0	Gold medalist Chinese athlete #GuAiling kisses her medals after the awarding ceremony of freestyle skiing women's freeski halfpipe at Zhangjiakou Medals Plaza of the Winter Olympics in Zhangjiakou, north China's Hebei Province, Feb. 18, 2022. #Beijing2022 #EileenGu https://t.co/FeNFJeIc1H
461	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics
462	-1	I don't get what's the problem of all those yankees with #EileenGu – probably jealous of her gold medals that don't count for the best country in the world.
463	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/GqtxtzaU5E https://t.co/5pd7Gw1SPT
464	rep	@TODAYshow That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself. https://t.co/mdtBa1zqif
465	rep	@NBCOlympics That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself. https://t.co/4E0spC5udN
466	-1	#EileenGu “She was recruited to compete on behalf of China, but she was not recruited to become the spokesperson for China’s toxic patriotism,” said Dr. Xia. She has the fame and money. Neither make you a good person.
467	-1	@AP Please no more #EileenGu stories. We want to know how real Americans are doing.
468	-1	Why let her returning US? #EileenGu #Eileen_Gu #EileenGuTraitor @SolomonYue https://t.co/6PmEFtpsRc
469	1	Congrats, #EileenGu To break the boundaries of boxes that people put you in. https://t.co/u51yVTdbNi
470	1	#EileenGu is just 18-years-old, but she has already etched her name into #Olympic history with her third medal of the Games.https://t.co/C51f3OImYq
471	1	#Eileen_Gu #EileenGu held it together despite scary crashes from her competitors, Arctic-like weather making landings trickier (+scarier!) than skiing down K2 or waterskiing Cape Horn in winter!! #Congrats@Canada’s @CassieSharpe #RachelKarker 🥇🥈🥉&amp;ALL COMPETITORS! #BEIJING2022 https://t.co/t1H5ntXm98
472	0	Second gold for #EileenGu!🥇 #Beijing2022WinterOlympics https://t.co/ULMwUfa1fs
473	1	Words from first-time 3x Olympic Medalist at one Winter Games, @EileenGuWin - I Admit It. I’m in Love With Fear. Congrats to her to mentally channeling #fear to be a huge winner! #eileengu #api #biracial #WinterOlympics https://t.co/oDA4rixccx
474	0	#GuAiling’s success does not need to be over-analyzed, but to some extent, her success belongs to both China and the U.S. #EileenGu #Beijing2022 #WinterOlympics https://t.co/hyEBNXZVIB
475	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/ekeOrWXTCK
476	1	“The most important thing is to have fun!” Said #EileenGu https://t.co/EZYh2QEufU
477	1	Way to Go #EileenGu! #Beijing2022WinterOlympics 2 #Gold 1 Silver. A role model who will inspire future generations of #women in #skiing and #diplomacy https://t.co/4RqY1vfmkD
478	-1	How can any American not be outraged by Eileen Gu. She was born,educated here in the USA. Afforded every opportunity this country has to offer and decides to represent that abhorrent dictatorship Communist China. Could she be more detestable. #EileenGu
479	0	@Olympics @zlj517 @markmcmorris 会当“凌”绝顶，“翊”览众山小！ Today, 18-year-old #EileenGu won the second gold medal of this Winter #Olympics, and 18-year-old Su Yiming ushered in the coming-of - age ceremony!
480	0	Need help with an essay? Use a professional writing service in: #Algebra #Economics #HealthCare #Onlineclasses #Statistics #Literaturereview #python #UniversityofTexasatAustin #EileenGu #ACLU KINDLY DM https://t.co/UbApgDOS2P
481	0	@jamesgraysport Ahem, CGTN posted #EileenGu post win interview https://t.co/yjHG1xFVXi
482	1	@Olympics @zlj517 Just now, the award ceremony was held, #EileenGu wore the gold medal, once again stood on the highest podium! Congratulations to Gu Ailing, and best wishes to every brave person chasing their dream on snow!#Beijing2022 https://t.co/FE2or6yC1J
483	0	🇨🇳18-year-old Gu Ailing wrapped up her 1st Olympic journey with 2🥇 &amp; 1🥈 at #Beijing2022 📖And she will join Stanford University as a freshman this autumn #Olympics #FreestyleSkiing #EileenGu @CaoYi_MFA @xuejianosaka @XiaoYewen @zhang_heqing @CGMeifangZhang @Dragondescendan https://t.co/vzvXflXinh
484	0	18.02.22 | Entertainment account Entertainment Blogger 's account use Reach The sky by Tony as their BGM of Eileen Gu's news. Cr. 武汉交通广播 | Link https://t.co/guGXgUniZh #tonyyu #yujingtian #余景天 #cpop #EileenGu #Olympics2022 https://t.co/smAV9WMtWv
485	1	@CGMeifangZhang @zlj517 Children who grow up with love and encouragement really shine. Congratulations to #EileenGu on the successful conclusion of the Winter Olympics.#Beijing2022 #WinterOlympics2022 https://t.co/DjIT2rbAu9
486	1	#EileenGu is making herself a legend in just one Olympics.
487	1	My first 25 years were spent as a British person. My next 25 years were spent learning to be an American. I am lucky to be a white male, and not a talented and famous athlete. All the best to #EileenGu in her struggle to just be herself despite the shitstorm that surrounds her. https://t.co/usFZ7y40Ns
488	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/oQHU8Weq4T
489	0	This video is the first time (2017) I met and interviewed Eileen Gu. One day later she'd win her first World Cup event and from then on it's been just a snowball effect until today's third Olympic medal. https://t.co/0UUI4iu4EJ #Beijing2022 #FreestyleSkiing #EileenGu
490	-1	Maybe a little humility would serve you well. A platform?? For what?? I wish we could rescind everything America has given you. It certainly wouldn't have occurred in China. Maybe some perspective would be good too. #EileenGu
491	-1	Join @codepink @chinanotenemy in asking the @nytimes for more journalistic integrity! Learn from #EileenGu, don’t demean! Stop spreading #Sinophobia and justifying #US aggression on #China! #FreeAlexSaab https://t.co/ZzEsUvI5z7 #NoWarOnChina #WinterOlympics #Beijing2022
492	1	#📣 Sign the letter calling on the @nytimes for more journalistic integrity when it comes to #EileenGu and China! Eileen is not a traitor—she's a trailblazer! ⛷️🏽#ChinaIsNotOurEnemy @chinanotenemy #FreeAlexSaab https://t.co/OGEyEYcBot https://t.co/pN8npYenkD
493	-1	#EileenGu shame! Shame ! Shame ! #chinacriminalstate #chinesecheaters #savehongkong #taiwanforever
494	0	Hello There! Today my new #digital #business #agency #socia #post #design if you need similar design? hire me on: https://t.co/HpW98e4QBc #Togepi #CatherineBuroker #Yeat #KRIT #DavidDuke #ACLU #Robbie #sabrinacarpenter #middleton #Aloy #Geoffrey #EileenGu #vernon #Eduardo https://t.co/dy4fBmvAzH
495	rep	@Olympics That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China &amp; Hong Kong. China is using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself https://t.co/KvcDP4LTjA
496	rep	@Olympics That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China &amp; Hong Kong. China is using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself https://t.co/Jas1ZqsQmx
497	rep	@Olympics That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China &amp; Hong Kong. China is using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself https://t.co/9GzaBaBAhI
498	rep	@Olympics That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China &amp; Hong Kong. China is using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself https://t.co/Qn85HyOonF
499	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/UsJwu1eNYM
500	-1	@chinanotenemy Do we need to add the @thenation to our petition urging the NY Times to stop using #EileenGu to drive Sinophobia?? #FreeAlexSaab https://t.co/fzi2eQXGCw
501	-1	@EileenGu should stay in China 🇨🇳, I’m sure they will treat her great. She can get some tips from @KamilaValieva #Olympics2022
502	0	I will GROW your YouTube Channel organically. Order on Fiverr: https://t.co/qZ0GGuP6uD Services: ☑ Increase Views, Audiences, Subscribers ☑ Promote Channel Organically #EileenGu #Coppola #CriticalRoleSpoilers #ImWithHillary #BoycottWalgreens #Wordle #TexasChainsawMassacre https://t.co/gOUeh9rka8
503	1	#EILEENGU QUEEN https://t.co/7j8bwA2Ogs
504	-1	Eileen Gu won another gold on day 14 of #Beijing2020. It's a shame #GenocideGames is hold in China. #IWillNotWatch Too bad #EileenGu is building her fame &amp; legacy as THE poster girl of an authoritarian regime, who suppressed &amp; killed millions. #chinazi Congrats &amp; SHAME ON YOU! https://t.co/Tdp4EeKWm7
505	0	She was raised by a single mother. She choose to represent her mother’s country. She speaks Mandarin Chinese fluently. She hopes to build bridges between the US and China. “I am proud of my heritage and equally proud of my American upbringings.”-#EileenGu #NewYorkTimes #DoBetter https://t.co/ob2rZpVdBy
506	0	I'll be your Digital Marketing Strategist Services ☑ Schedule Post ☑ Trending Hashtags ☑ Eye-catchy Content Order on Fiverr: https://t.co/635XiUFiLT #BoycottWalgreens #HorizonForbiddenWest #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre https://t.co/UrW2aTkR2u
507	-1	#EileenGu It’s all good Eileen Gu! We know who you really won those 🏅 medals for. 😉 Winky winky Eileen stinky! Hope all the propaganda filled youth of China 🇨🇳 were worth the effort. Now go sell some more Tiffany’s to ya crayzee rich Asian fren.
508	0	I'll be your Digital Marketing Strategist Services ☑ Schedule Post ☑ Trending Hashtags ☑ Eye-catchy Content Order on Fiverr: https://t.co/bqkMZtgVZz #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #BoycottWalgreens #HorizonForbiddenWest https://t.co/tU24JWGa2B
509	0	#EileenGu attracts attention for eating Garlic Chives Pasty while waiting her score. How can Chinese turn any events into food feast? For this and more, tune in for the live coverage on the Closing Ceremony of #Beijing2022WinterOlympics. 👉https://t.co/Kdn6SIr6Mh https://t.co/HobGy9duj7
510	-1	@Morning_Joe Tirico should do a harsh monologue about the Olympic athlete who renounced her US Citizenship and defected to Communist China. #Olympics2022 #EileenGu
511	0	I'll promote your Social Media Page here. Services: ✓Schedule Post ✓Trending Hashtags ✓Eye-catchy Content Order on Fiverr: https://t.co/qdJOUw29DX #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #BoycottWalgreens #HorizonForbiddenWest #ImWithHillary https://t.co/S9NbnIT3xs
512	0	Are you looking for 👀 Mongolian Kinky Curly Hair? 💥 New Hair Collection 💥 Hurry up ❗ Here you can get Kinky Curly Hair ❗ 👉 Order 🛒 https://t.co/tRTht1iDky #Beauty #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens #EileenGu #Coppola #Wordle https://t.co/f2Vd1GXx6L
513	rep	Are you looking for 👀 Mongolian Kinky Curly Hair? 💥 New Hair Collection 💥 Hurry up ❗ Here you can get Kinky Curly Hair ❗ 👉 Order 🛒 https://t.co/kN2FvXzeJb #Beauty #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens https://t.co/3FVfFxdsMn
514	rep	Are you looking for 👀 Mongolian Kinky Curly Hair? 💥 New Hair Collection 💥 Hurry up ❗ Here you can get Kinky Curly Hair ❗ 👉 Order 🛒 https://t.co/kN2FvXzeJb #Beauty #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens
515	0	It makes more sense when you know she was paid 2.5million for this. Otherwise she just seems like a shitty person who wants to represent a country that does nothing but horrible things to it’s people and others. #EileenGu
516	0	Need help with an essay? We deliver the best services in: #IT #Algebra #Sociology #Finance #Business #Onlineclass #Essayhelp #OhioStateUniversity #CatherineBuroker #EileenGu KINDLY DM https://t.co/ztrxJBAcIb
517	0	The Chinese American #EileenGu aka #GuAiling #谷爱凌 has won her 3rd medal at the #Beijing2022WinterOlympics for #China #Gold at #BigAir #Silver at #slopestyle and now another #Gold in the #halfpipe A #FREESKIER icon! https://t.co/JaKbE9FnmW
518	0	I will promote your YouTube Channel organically Order on Fiverr: https://t.co/UJjIVRvVpI Services: ☑ Increase Views, Audiences, Subscribers ☑ Promote Channel Organically #EileenGu #Coppola #BoycottWalgreens #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary https://t.co/LVGUPeLYZZ
519	rep	I will promote your YouTube Channel organically Order on Fiverr: https://t.co/cDCKvbpvmF Services: ☑ Increase Views, Audiences, Subscribers ☑ Promote Channel Organically #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens https://t.co/anKTYHAvFC
520	-1	I’m sorry, but it makes no sense to represent China at the olympics when you were born and raised in America. Chances are actually really good that you wouldn’t be half the athlete you are now if you’d been born and raised in China. #EileenGu
521	0	#Beijing2020 #EileenGu An article about a year ago about her frightening experience in San Francisco #USA when she was 17 with her Grandmother. https://t.co/KOeNBain6i
522	-1	@ABCNews24au sports commentator used #defect to describe #EileenGu choosing to represent #china - wrong use of language not corrected by interviewer #ThisIsNotJournalism
523	1	I love her so Much😘. #beautiful #EileenGu https://t.co/yCozKwhH1D
524	0	I will do B2B Lead Generation for you Order on Fiverr https://t.co/n8OtRyYbBC Services: ☑ WEB Market Research ☑ Email &amp; Business Leads #TexasChainsawMassacre #ImWithHillary #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #BoycottWalgreens #HorizonForbiddenWest https://t.co/20opGRjk8N
525	rep	I'll do B2B Lead Generation for you Order on Fiverr https://t.co/iC0sJI9qZ4 Services: ☑ WEB Market Research ☑ Email &amp; Business Leads #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens #HorizonForbiddenWest https://t.co/4YhaxE8G8H
526	0	#EileenGu did a #Cossack at her third run of halfpipe finals to fulfill her promise 10 years ago that she'd do a cossack if she had a victory lap at the #Olympics ! #Beijing2022 #FreestyleSkiing https://t.co/CGA0VMF8ps
527	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/tDQ95z1YA7
528	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/Bxu8FkGhnw
529	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/tDQ95zk7Of
530	0	Need help with your homework? DM us. Guaranteed excellent grades and timely delivery in: #Math #Algebra #Python #Onlineclasses #Business #Maths #Assignmenthelp #GeorgetownUniversity #EileenGu #Geoffrey KINDLY DM https://t.co/4nqnhjQhbM
531	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/oDjetmgFZh
532	0	China’s #EileenGu wins gold in freeski halfpipe to make Olympic history https://t.co/llNSWd1Bj3 via @Latest News
533	0	Customer satisfaction is our ultimate priority. We deliver the best services in: #Computertechnology #Computer #Geography #Economics #Geography #Onlineclass #python #PurdueUniversity #ACLU #EileenGu KINDLY DM https://t.co/FWCFf0EKCl
534	0	Eileen Gu: #Eileen Gu China's Eileen Gu cruised to victory in the women's freestyle skiing halfpipe final, claiming her second gold medal at the Beijing Olympics. #EileenGu https://t.co/fHi09BTW8N
535	0	#Beijing2022 n a very American way, the Eurasian China athlete, #EileenGu, said her greatest asset is her brain - I wonder how much Chinese Vogue would pay to put an X-ray of that on their cover?! My Walkaboutsverse #poem on Olympics or Globalisation? https://t.co/5MUvuKeGil
536	1	https://t.co/hZtcK3Kiq1 - It's so inspiring what these athletes can do. Amazing skill and courage and amazing to watch. Congratulations Ailing Gu on your two Gold Medals. #Gold #EileenGu #Beijing2022 #WinterOlympics2022 🤗🌏🌤🌲❄⛷🥇🥇
537	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/sg8r7RX09l
538	0	⚡️ Winter Big Sale ⚡️ 💥 New Collection 💥 📢 Get 50% ✂️ OFF on 👚 Women T-Shirt 👚 ⚖️ Size Available 🔥 👉 Order 🛒 Now https://t.co/GOqik20mlj #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #BoycottWalgreens #HorizonForbiddenWest #TexasChainsawMassacre #ImWithHillary https://t.co/LrrVklZtJb
539	rep	⚡️ Winter Big Sale ⚡️ 💥 New Collection 💥 📢 Get 50% ✂️ OFF on 👚 Women T-Shirt 👚 ⚖️ Size Available 🔥 👉 Order 🛒 Now https://t.co/MWMUm9YWjD #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens #HorizonForbiddenWest https://t.co/qu0zkzRtvD
540	0	@CNN @CoyWire why are we cheering #EileenGu ? Multiple gold medals did any of that training occur in the USA with American coaches? Beyond winning for China How is she helping women in China? Keep me informed Prove my intuition wrong! Gu’s Mom left her “homeland” for a reason!
541	rep	⚡️ Winter Big Sale ⚡️ 💥 New Collection 💥 📢 Get 50% ✂️ OFF on 👚 Women T-Shirt 👚 ⚖️ Size Available 🔥 👉 Order 🛒 Now https://t.co/MWMUm9YWjD #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens #HorizonForbiddenWest
542	0	I'll do your Social Media Page promotion Services: ✓Schedule Post ✓Trending Hashtags ✓Eye-catchy Content Order on Fiverr: https://t.co/AApKE3BReF #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens #HorizonForbiddenWest https://t.co/45hlGpnBcU
543	-1	@nytimes The people attacking #EileenGu are the same kind of people who wanted to jail Muhammad Ali for refusing to fight in Vietnam. On the wrong side of history, again. https://t.co/nCctKDdD3y
544	rep	@o3688 @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 the US? Go file and pay taxes.
545	rep	@Celticacakes @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 the US?
546	0	I'll promote your Social Media Page here Services: ✓Schedule Post ✓Trending Hashtags ✓Eye-catchy Content Order on Fiverr: https://t.co/nJOtW0BZyJ #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens #HorizonForbiddenWest https://t.co/ICAYMIJiYU
547	0	We’re in the home stretch of the Winter Olympics in Beijing. Updates on #Curling, #EileenGu, and where #TeamUSA stands with medals on @news10nbc 📺
548	0	Kindly consider our services at an affordable fee. We guarantee quality work and original content in: #Business #Ecology #Sociology #Psychology #IT #Researchprojects #Researchpaperdue?? #NorthCarolinaStateUniversity #Kairi #EileenGu KINDLY DM https://t.co/XSzAg3xzsn
549	rep	@dqpcivilenginee @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 US? Go file and pay taxes.
550	1	Eileen is a machine! #EileenGu #BeijingOlympics2022 https://t.co/C8ujUoV0lj
551	0	Hire our professionals to ace your assignments. Guaranteed excellent grades and timely delivery in: #Computertechnology #Ecology #MsWord #Finance #Chemistry #Onlineclass #essaypay #UniversityofMichigan #EileenGu #Middleton KINDLY DM https://t.co/KzLq1wII6f
552	0	Another one！🏅️🇨🇳🏅️ #EileenGu #谷爱凌 https://t.co/1gRuwn3jIn
553	rep	@therealmikemp @_IAmYourDad_ @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 US? Go file and pay taxes.
554	0	Check out my Gig on Fiverr: I will create the luxury minimalist geometric polygonal animal logo #Togepi #sabrinacarpenter #DavidDuke #28X #Middleton #Cleffa #KRIT #Munchlax #Azurill #Citadel #lukekennard #Budew #DreamandGeorge #EileenGu #Lucki #Canucks https://t.co/LM7P2ahTO5
555	rep	@anchiwagner @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 the US?
556	rep	@victorioerwin51 @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. US Made COVID Great Again.
557	rep	@station_toshi @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 US?
558	rep	@Ellingswo2 @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. They have more than one residents &amp; she earned 50 medals for the US. What have you done 4 US?
559	-1	#Nikki H Stop harassing @eileenGu. R u a traitor n where is ur human right when u side with the guy who ordered the rioters to murder the capital police on 1/6? Shut up n pay back the loan ur parents got from #Donald stolen $ to buy ur loyalty.
560	rep	@hunterskore @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. They have more than one residents &amp; she earned 50 medals for the US. What have you done 4 US?
561	0	Eileen Gu made herself a double #Olympic champion with victory in the women's ski #halfpipe today at the #Beijing2022 #WinterOlympics https://t.co/OAofJhWjm0 #EileenGu
562	-1	@globaltimesnews These three #American citizens must label as Traitor #GuAiling #AilingGu #EileenGu, #ZhuYi &amp; #NathanChen, shouldn't allow to come back in #US. #FreeTibet #FreeHK #FreeET #China #CCP #XiJinping #NBC #TurnOffBeijingGames #Beijing2022 #GenocideGames #BoycottBeijing2022 #IOC #EU #UN https://t.co/guxqXpElyL
563	1	Interesting!😝 A ski resort hidden in the cave of Chongzuo, even though the annual average temperature is 21℃~27℃! #EileenGu #Beijing2020 https://t.co/Bf7kaNnjdZ
564	1	Yes, yes and yeeeeessss.. EIAN RANCES #EileenGu | @EianRances https://t.co/KXUmOPIUtd
565	0	DM us for help in your homework. For quality results DM us today #Biology #Codingprojects #Math #Psychology #Math #Researchprojects #Essaypay #CarnegieMellonUniversity #Wordle244X #EileenGu KINDLY DM https://t.co/XxDXDCVdEj
566	0	Wonder who do Chinese girls look up to Let’s see #EileenGu 2 gold 1 silver medalist Supermodel for top brands Stanford student VS @amyyqin @melissakchan Dishonest immoral jealous western Sellouts That’s a real tough one.
567	0	#EileenGu is the first freestyle skier to win three medals at a single #Olympics, with one gold each in big air and halfpipe and a silver in slopestyle. https://t.co/BoFdS5FaT8
568	1	Congratulations! Chinese athlete Gu Ailing took the gold in women's freeski halfpipe on Friday, bagging her second Olympic gold medal of #Beijing2022 Winter Olympics. This is the eighth gold medal for #TeamChina. #EileenGu https://t.co/sPPbOmNNvo
569	0	Gu Ailing wins women's freeski halfpipe gold at the Beijing Olympic Winter Games in the Genting Snow Park in Zhangjiakou, Hebei province on Friday. She is the first freestyle skier to ever win three medals at a single Olympics. #Beijing2022 #EileenGu https://t.co/wZlVyt4Di7
570	0	China's Eileen Gu becomes first freestyle skier to win medals in three different events 🏆 More ⤵️ https://t.co/Km0qdSlNEv #beijingwinterolympics2022 #olympics #eileengu #sports #sportsnews https://t.co/L8NjK22Klf
571	0	Hire our professionals to ace your assignments. We deliver the best services in: #Geography #Economics #IT #Computer #Sociology #Anatomyclass #python #UniversityofTexasatAustin #EileenGu #Carlton KINDLY DM https://t.co/3OWkSLN45Q
