id	sentiment	tweet
240	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/cl4Q7NTmxZ https://t.co/7yRjTWi15N
4	-1	Bill Meher is hysterical. But it's sad that #EileenGu looks the other way as China commits atrocities against the Uyghers. Uygher torchbearers and pandas are being used by China at the Olympics to gaslight everyone. And Eileen is being used as well...for the $. https://t.co/iyYP0dmeqy
149	rep	@thecyrusjanssen #EileenGu's a trump supporter even though Trump instigated violence against Asian Americans with his rhetoric about the Chinese Kungflu. She brags about her SAT score but anyone who supports trump saying covid can be stopped by ingesting bleach can't be that smart. #cryabit
388	-1	#EileenGu #commie Rot Bag. She says she is 'leaving olympics with gold medals'. Why is she leaving. Stay in China. #EileenGuTraitor
208	-1	Bill Maher slams LeBron and John Cena for kowtowing to China - TheBlaze #OMG did you ever think that ⁦@billmaher⁩ would come arto the #Truth #Expose #ExposeLebronJames #JohnCena #EileenGu https://t.co/F8zSmKRXEF
67	-1	@LeefooMe @mikakellylee20 Anti-American Chinese Communist sellout! 🤮 Such a T R A I T O R!! #EileenGu #Traitor #TraitorGu #China #Communism
48	-1	@EileenGuCPCNo1 @nytimes Yes, the games were strained this year. #Eileengu brags about her SAT score but doesn't realize China is parading around Uyghurs to light the olympic torch in an attempt to gaslight the world...everyone knows the Uygur's are being persecuted except for you...high on yourself.
251	rep	@EileenGuCPCNo1 That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. High on herself. https://t.co/bAQV1MuBDf
280	-1	WATCH: #BillMaher Blasts #China as ‘Sh*t-Hole Superpower,’ Rips Olympian #EileenGu for Joining Their Team https://t.co/dU2OtbgBVk https://t.co/EN9fvAwG2D
227	-1	@CGMeifangZhang Please stay in China #EileenGu
418	1	How Chinese or American are you? We should be #celebrating #EileenGu #GuAiling success and for managing both cultures eloquently. Watch out the #pigeonhole police are out How citizenship row clouded Eileen Gu’s Olympics https://t.co/6io69OeyS1
179	-1	@HollywoodValue @StarValueEU @StarValueUK @StarValueAU @StarValueAU @StarValuePH @StarValueCanada @StarValueGREECE +++ RT via @realDailyWire re @billmaher #BillMaher #LeBronJames #JohnCena #EileenGu #Stop #Kowtowing = #China https://t.co/pPGEO6zerh
44	-1	@Toyota I was considering buying a toyota but not if you hire #EileenGu being used by China to give the middle finger to the US. Her gold will mean nothing unless she uses her platform to call attention to the human rights abuses in China and Hong Kong. https://t.co/eku54pfwMM
58	-1	This is what #XiJinping's #ZeroCovid looks like in #HongKong: when Asia's World City is reduced to a #COVID19 backwater under #CCP 'rules' Anyone can download a BED, it's literally free on the App Store ..like #EileenGu, #China really isn't helping https://t.co/H6iPYHspcy
377	0	Why Chinese Americans Are Talking About #EileenGu I suggest you take a look at the link. https://t.co/LdD9JB4cwK https://t.co/EpikzdZIlF
332	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/xnjOHmqO17
492	1	#📣 Sign the letter calling on the @nytimes for more journalistic integrity when it comes to #EileenGu and China! Eileen is not a traitor—she's a trailblazer! ⛷️🏽#ChinaIsNotOurEnemy @chinanotenemy #FreeAlexSaab https://t.co/OGEyEYcBot https://t.co/pN8npYenkD
340	1	I’ve never physically sat down &amp; watched the Olympics until this year…I kind of dig it #Olympics #Beijing2022 #EileenGu
32	1	Wonderful moments of the #Beijing2022WinterOlympics🥰 #EileenGu of team China makes a face while waiting to see her score in the women’s freeski slopestyle final run, Zhangjiakou, Feb. 15, 2022. She won a silver medal at the event. Marco Bertorello/AFP via VCG https://t.co/xFQ0Hj30b2
165	1	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/7PvEGTkccj
336	0	So, has #EileenGu received a F, J, or M (or other) Visa to come to the U.S. study as a Chinese citizen, as the family member of a U.S. citizen, or as a tourist? To compete as a Chinese Olympian, China required her to renounce her U.S. citizenship. https://t.co/oI8RrlGPad
434	0	Eileen Gu: #Eileen Gu The critical crossfire Ms. Gu has faced has implications that go far beyond the Olympic slopes, Chinese Americans say. And some see themselves in the&amp; #EileenGu https://t.co/ZpdXOk7DHg
126	1	It's not a freaking cake. Recognised it immediately as my fave 韭菜盒子 chive pockets #EileenGu #China #chinese #food #Beijing2022 https://t.co/2WaEM8U2yK
522	-1	@ABCNews24au sports commentator used #defect to describe #EileenGu choosing to represent #china - wrong use of language not corrected by interviewer #ThisIsNotJournalism
266	-1	Bill Maher on China and John Cena apologizing in Chinese! 😂 https://t.co/8hl4V6Hg6m #EileenGu #JohnCena #Hollywood
277	-1	#EileenGu the Olympics and who gets to be American #WhatAboutPauGasolPlayingForSpain #PauGasol #GiannisAntetenkounpoForGreece #AntiChineseRacism You Are The Problem #GoldieHawn #SusanSarandon #China #AntiChinaRacism in #Murica https://t.co/XQPOyAj4Zc
411	rep	@HopeTung #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
78	1	The triple medalists:- @ThereseJohaug 🇳🇴 gold medal hat-trick @I_weidemann 🇨🇦 winning gold, silver and bronze in speedskating @AryFonta 🇮🇹 the most decorated Italian athlete in Winter Games history #EileenGu 🇨🇳 first freestyle skier to win three medals at a single #Olympics https://t.co/lP613fGGyF
114	rep	@angelicsehun #EileenGu #CCP #China. Eileen brags about her SAT score but isn't smart enough to realize that due to censorship it's illegal for Chinese to use VPN. And she's a MAGA supporter even though trump incited racist attacks against Asians by claiming they brought Kungflu to the US. https://t.co/UuF8EUAx11
566	0	Wonder who do Chinese girls look up to Let’s see #EileenGu 2 gold 1 silver medalist Supermodel for top brands Stanford student VS @amyyqin @melissakchan Dishonest immoral jealous western Sellouts That’s a real tough one.
93	1	Eileen Gu shouldn't be forced to 'pick a side' between China and the US. The world should see Eileen Gu as a positive example and model of the convergence of the West and the 'East', someone who can resonate with both cultures and love both countries. #EileenGu https://t.co/f9l0MllTUI
449	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/Vpqp17g0Bu
220	rep	@RaoTrader @EileenGuCPCNo1 I hope #EileenGu uses this opportunity to call attention to the human rights abuses in China, Hong Kong and the Uyghurs. China used Uyghurs to light the Olympic torch in an attempt to gaslight everyone just like China is now using Eileen. https://t.co/2qwyejl99t
132	1	#Athletes ARE enjoying themselves!🤩🥳🥳 fake news &amp; hates can stop, coz people DO feel by their own! World should united instead of yellin’ at each other! That’s Olympics sprit!#China #EileenGu #Beijing2020 #Beijing2022 #BingDwenDwen #ClosingCeremony #Olympic #フィギュアスケート https://t.co/5phLqTFH7A https://t.co/xtqSHLC8IK
92	-1	@EileenGuCPCNo1 And you are a race card user who’s maxed out.. Enough with tossing around the R word —everyone is over it! #EileenGu is an American Traitor &amp; a Chinese Communist Sellout 🔪🩸🇨🇳💸💸💸
268	0	WAAAAAAAIT!!!! IS THIS FOR REAL?!?!?!?!? 😱😱😱 #YIXING #EileenGu @layzhang @ChromosomeEG @lay_studio https://t.co/r0Fh6f7x1I
394	-1	. @lindsayczarniak shame on you and @NBCSports for positively highlighting that narcissistic child #EileenGu.
467	-1	@AP Please no more #EileenGu stories. We want to know how real Americans are doing.
199	-1	#EileenGu should stay in China. #DeportEileenGu
559	-1	#Nikki H Stop harassing @eileenGu. R u a traitor n where is ur human right when u side with the guy who ordered the rioters to murder the capital police on 1/6? Shut up n pay back the loan ur parents got from #Donald stolen $ to buy ur loyalty.
510	-1	@Morning_Joe Tirico should do a harsh monologue about the Olympic athlete who renounced her US Citizenship and defected to Communist China. #Olympics2022 #EileenGu
119	rep	@IFENG__official @Olympics @FISfreestyle #EileenGu #CCP #China. Eileen brags about her SAT score but isn't smart enough to realize that due to censorship it's illegal for Chinese to use VPN. And she's a MAGA supporter even though trump incited racist attacks against Asians by claiming they brought Kungflu to the US. https://t.co/ZWCU9qfHps
56	-1	#EileenGu what a naivety, she has no clue what #China is like and is a puppet in the hands of the #CCP. Will this last?
354	0	@AP Rolling (in the halfpipe) with my homies🏂🎿. #SuYiming with #EileenGu years ago https://t.co/pmb5wZahmP
392	0	From Johannes Thingnes Bø winning a fourth gold medal of #Beijing2022 and #Norway's 15th to Eileen Gu grabbing her second, view some of the best images from today at the #WinterOlympics https://t.co/OpZ89u2S1t #Olympics #EileenGu #JohannesThingnesBø #Biathlon #Freeski
465	rep	@NBCOlympics That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. Ungrateful and High on herself. https://t.co/4E0spC5udN
14	1	We should all have the freedom to choose our allegiances as a fundamental #humanright. This is why #EileenGu's story is a win for #GlobalCitizens everywhere. https://t.co/zGXpiGx6SN
221	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/Fat3nX9iM8
362	1	@alankwtse Thus, I appreciate your passion. Your diligence serves as an example for all who cares the case of #EileenGu, while they may come with very diverse views or comments. You are a great dude 👍.
538	0	⚡️ Winter Big Sale ⚡️ 💥 New Collection 💥 📢 Get 50% ✂️ OFF on 👚 Women T-Shirt 👚 ⚖️ Size Available 🔥 👉 Order 🛒 Now https://t.co/GOqik20mlj #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #BoycottWalgreens #HorizonForbiddenWest #TexasChainsawMassacre #ImWithHillary https://t.co/LrrVklZtJb
177	0	#Beijing2022 Problem is #USA hates losing to either #Russia or #China and there’s NO medal for 4th or 5th! So their Media is going bananas and some are saying the 2 Golds and 1 Silver won by #EileenGu should have been theirs. That would put them in 2nd (Silver?) on Medal Tally:))
140	-1	THE CHINA SYNDROME: /THē CHīne sin drōm/ noun 1. Uncontrollable angst following a nuclear meltdown. 2. Uncontrollable angst following a betrayal of Olympic proportions. 3. Example: beautiful Chinese puppet Miss #GoldenPubics #eileengu competes against USA, now stranded in China. https://t.co/C9vUbpWzBG
138	0	Why Chinese Americans Are Talking About #EileenGu - The critical crossfire Ms. Gu has faced has implications that go far beyond the Olympic slopes, Chinese Americans say. And some see themselves in the duality she has embraced. https://t.co/9IhbejNPt9
110	0	#Olympics #ClosingCeremony i want a #dancing #johnnyweir and no #eileengu
553	rep	@therealmikemp @_IAmYourDad_ @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 US? Go file and pay taxes.
475	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/ekeOrWXTCK
284	rep	#Billmaher #LebronJames #EileenGu #JohnCena #Beijing Bill Maher torches LeBron James, John Cena, Eileen Gu for 'kowtowing' to China https://t.co/to2JRlwvYO
500	-1	@chinanotenemy Do we need to add the @thenation to our petition urging the NY Times to stop using #EileenGu to drive Sinophobia?? #FreeAlexSaab https://t.co/fzi2eQXGCw
530	0	Need help with your homework? DM us. Guaranteed excellent grades and timely delivery in: #Math #Algebra #Python #Onlineclasses #Business #Maths #Assignmenthelp #GeorgetownUniversity #EileenGu #Geoffrey KINDLY DM https://t.co/4nqnhjQhbM
54	1	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/3aLkr95LcJ
476	1	“The most important thing is to have fun!” Said #EileenGu https://t.co/EZYh2QEufU
373	-1	Eileen Gu. Tell her to stay in China. Way to win medals for Communism. Government that tells women what to do and baby girls are unwanted.#EileenGu
416	rep	@WHLT22 @eamslider24 #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
234	-1	New Rule: Stop Kowtowing to China | Real Time with Bill Maher (HBO) https://t.co/UNqXVfrLGC via @YouTube Quand Bill Maher a raison sur toute la ligne, il y a lieu de s’en réjouir.#CCP #EileenGu #BillMaher #CCPspy #BoycottBeijing2022
414	rep	@mfceli #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
527	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/tDQ95z1YA7
384	-1	She's also #skiing for #XiJinping: https://t.co/Pr4nGj4SPw #EileenGu #China #Beijing2022 #BeijingWinterOlympics #GenocideGames
455	1	eileen gu please be my tankie waifu #EileenGu
157	rep	@anja_hildegard @alibates806 #EileenGu's a trump supporter even though Trump instgated violence against Asian Americans with his rhetoric about the Chinese Kungflu. She brags about her SAT's but anyone who supports trump saying covid can be stopped by ingesting bleach can't be that smart. #cryabit
215	rep	I hope #EileenGu uses this opportunity to call attention to the human rights abuses in China, Hong Kong and the Uyghurs. China used Uyghurs to light the Olympic torch in an attempt to gaslight everyone just like China is now using Eileen. https://t.co/ZaSLBcf5Oc
12	-1	Is that cool now? To choose a totalitarian police state over America?' Bill Maher slams Eileen Gu Nice slam👍 this gold digger #eileengu can't represent overseas Chinese people! #eileengutraitor #takedowntheccp #ccp≠chinese https://t.co/16nAkvzdBA
485	1	@CGMeifangZhang @zlj517 Children who grow up with love and encouragement really shine. Congratulations to #EileenGu on the successful conclusion of the Winter Olympics.#Beijing2022 #WinterOlympics2022 https://t.co/DjIT2rbAu9
194	0	Hi~🤗 I'm #EileenGu, 18 years old, I'm competing in frisky halfpipe slope-style and big air at #Olympics2022 ⛷️ https://t.co/2jCWbDvgZP
543	-1	@nytimes The people attacking #EileenGu are the same kind of people who wanted to jail Muhammad Ali for refusing to fight in Vietnam. On the wrong side of history, again. https://t.co/nCctKDdD3y
304	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/kjN8W9aLc8
231	-1	This is all about the money and the millions she has made. So SHE can live free in US and still ignore the suppression of ppl in China? Bet she won't move there. It's all about the benjamins right Eileen Gu? #EileenGu #freedommatters https://t.co/ipPSdfdSvX
81	1	The Beijing Olympics was freaking incredible ⛷♥️. I'm sad that it's over. #EileenGu was the breakout star as she won 3 medals 🥇🥇🥈 for China 🇨🇳. Congrats to #TeamUSA as well. I'm never going to forget it. #ClosingCeremony #Beijing2022 https://t.co/vErixwE9VH
21	0	Here is why the story of the #chainedwoman overshadowed #EileenGu in China during the Olympics https://t.co/vklcb2TqHD #BeijingWinterOlympics https://t.co/Kd8votK2H9
312	0	16 Channel CCTV Camera Installation, Oniru Lekki, Lagos WhatsApp 08179145049 Phone 09036924529 #Eunice #ENHYPEN_JAKE #Euphoria #EnchanteSeriesEP4 #ELDENRING #Ethereum #EastEnders #EmmaRose #earthquake #ENHYPEN_SUNGHOON #EtharkkumThunindhavan #EileenGu #EFFMembershipLaunch #e @e https://t.co/5EFV8dla76
321	0	@billmaher on the money again. I was wondering why #EileenGu would ever want to compete for China. Turns out she's a celebrity in China with multi million sponsorship deals. https://t.co/q03IptjFTZ
345	-1	Eileen Gu tries to bridge the divide. You CAN'T BRIDGE the divide while you remain silent on Chinese Uyghur women being raped and assaulted daily! #UyghurGenocide #EileenGu @SolomonYue @frances_hui @jooeysiiu @mercedesschlapp @UyghurCongress #Beijing2022 https://t.co/RBCR9g4XPM
429	0	Choosing between identities is fundamentally un-American. Even Nikki’s hero Ronald Reagan knew that. Immigrants should never have to choose. They are all Americans. Always have been, always will be. #EileenGu https://t.co/KW7Ja4FBh4
292	rep	Second gold for #EileenGu! Free ski talent #GuAiling eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/ROWwL822Bk
118	rep	@Olympics #EileenGu #CCP #China. Eileen brags about her SAT score but isn't smart enough to realize that due to censorship it's illegal for Chinese to use VPN. And she's a MAGA supporter even though trump incited racist attacks against Asians by claiming they brought Kungflu to the US. https://t.co/8Y1ASlke4F
77	1	The cute height difference is killing me!!! They are adorable!! Just love their heads together!! #SuYiming #EileenGu #GuAiling https://t.co/eiBr4ur1YU
75	1	Last week I watched Eileen Gu, a mm 18 yo Stanford student and model win 2 gold and 1 silver medal skiing in the Beijing Olympics … and I thought, her parents must be formidable people to have raised such an exemplary human being. so rare in today’s age #EileenGu #OlympicGames
254	rep	@AmbZhengZeguang That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. High on herself. https://t.co/YeMZYRNHY1
473	1	Words from first-time 3x Olympic Medalist at one Winter Games, @EileenGuWin - I Admit It. I’m in Love With Fear. Congrats to her to mentally channeling #fear to be a huge winner! #eileengu #api #biracial #WinterOlympics https://t.co/oDA4rixccx
34	-1	Wrapping up #Beijing2022: What did the terrible Western #media reports teach us? | Reports on #China https://t.co/p9ZZGjjfUv @YouTube @AndyBxxx #Beijing2022WinterOlympics #BeijingWinterOlympics #BeijingOlympics #PengShuai #EileenGu #USA #MSM #racism #sinophobia #xenophobia
243	1	Fashion！😎😎 Part 2 #EileenGu Enjoying #Olympics2022 https://t.co/PrgvbifFOL
314	0	Eileen Gu: #Eileen Gu Eileen Gu (CHN) celebrates the gold medal after competing in the halfpipe final during. That multicultural background has made her a cultural touchpoi #EileenGu https://t.co/Ym7KCgPZcJ
286	rep	Being a special American, she will be the most famous and richest celebritity for CCP in China. Very cool. #EileenGu #WinterOlympics #Beijing2022 #Beijing2022WinterOlympics #Beijing2022WinterOlympics
223	1	@carlosvecchio @EnesFreedom Amazing man so different than #EileenGu, #JohnCena, and #LeBraunJames.
325	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/QaAqcAsg3p
160	0	The #Gold winners⛷️ #FigureSkating pairs: Sui Wenjing &amp; Han Cong #FreestyleSkiing women's halfpipe: #EileenGu #FreestyleSkiing men's aerials: Qi Guangpu #Snowboard men's big air: Su Yiming #FreestyleSkiing women's aerials: Xu Mengtao #Beijing2022WinterOlympics https://t.co/KAoYlukE41
481	0	@jamesgraysport Ahem, CGTN posted #EileenGu post win interview https://t.co/yjHG1xFVXi
338	0	Gu Ailing/Eileen Gu has won her 2nd Gold Medal in the Freestyle Skiing Halfpipe event. This is her 3rd Medal that she has won for Team China! #EileenGu #Eileen #beijing2022winterolympics #Beijing2022 #WinterOlympics #halfpipe #China #Chinese https://t.co/CcdsMq8t2V
404	1	Congratulations to #EileenGu &amp; #TeamChina on winning another gold! She is in a league of her own, the best the sports has ever seen! commented CBC. 🎉🎉👍🇨🇳👏🎉🎉 https://t.co/rMhBdLVqTv
23	rep	@RealTimers @billmaher @BrookeJenkinsSF @JohnAvlon @KatrinaNation @HBO .@BillMaher's Kowtowing to #China - Response Video https://t.co/alvFKhvLfy @YouTube @DanielDumbrill #USA #US #imperialism #MSM #Media #propaganda #sinophobia #racism #BeijingWinterOlympics #BeijingOlympics #Beijing2022 #WinterOlympics2022 #OlympicGames #EileenGu #PengShuai https://t.co/LTXrQZ8tZ1
337	1	Two gold and one silver medals for #EileenGu. Well done! Can’t imagine how many youngsters will be inspired to start skiing. The sport is lucky to have you! https://t.co/4HVgz8B5XK
224	-1	Hollywood and certain American companies should be against human rights abuses in China instead of bending the knee. #Hollywood #America #EileenGu #JohnCena #NBA #BillMaher #News #TomCruise #blog #Freedom https://t.co/Ri3C1KnJVV
197	0	Check out my new NFT on OpenSea! https://t.co/BUFFp2gtNQ 来自 @opensea #EileenGu #Bingdundun
108	-1	@KidRock @billmaher I hope #EileenGu stays in China, she made her choice. If she comes back then she is a huge hypocrite. Stay and enjoy your new country… maybe she will visit the #Uyghurs and help give them a voice. Doubtful #china would let her. #Communism and all.
551	0	Hire our professionals to ace your assignments. Guaranteed excellent grades and timely delivery in: #Computertechnology #Ecology #MsWord #Finance #Chemistry #Onlineclass #essaypay #UniversityofMichigan #EileenGu #Middleton KINDLY DM https://t.co/KzLq1wII6f
545	rep	@Celticacakes @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 the US?
519	rep	I will promote your YouTube Channel organically Order on Fiverr: https://t.co/cDCKvbpvmF Services: ☑ Increase Views, Audiences, Subscribers ☑ Promote Channel Organically #EileenGu #Coppola #Wordle #CriticalRoleSpoilers #TexasChainsawMassacre #ImWithHillary #BoycottWalgreens https://t.co/anKTYHAvFC
334	1	#EileenGu You go girl! https://t.co/qvDlFXsbWa
328	-1	#EileenGu is a willing mouthpiece for the CCP propaganda. A country that commits one of the worst human rights abuse. https://t.co/ABKyfohW03 via @nypost
47	-1	@EileenGuCPCNo1 #Eileengu brags about her SAT score but doesn't realize China is parading around Uyghurs to light the olympic torch in an attempt to gaslight the world...everyone knows the Uygur's are being persecuted except for you...high on herself.
167	rep	@sctvlk @NBCOlympics I hope #EileenGu uses this opportunity to call attention to the human rights abuses in China, Tibet,Hong Kong and the Uyghurs. China used Uyghurs to light the Olympic torch in an attempt to gaslight everyone just like China is now using Eileen. https://t.co/aUOPNebmUb
202	-1	@LisaMoraitis1 And #EileenGu competed for Communist China, possibly trading in her citizenship AND then wants to attend @Stanford Uni. Let’s her attend Uni in China.
370	0	@alankwtse In fact, I can partly agree with you. Given you see the nationality issue with #EileenGu as such a negligible problem, why do you also keep tweeting about that? If you think you tweet as for a good clause even if that is small, then clearly others may share the same belief &amp; act.
355	0	How to lose Weight fast ? Smoothies For Rapid #weightloss , Increased Energy, &amp; Incredible Health! The Smoothie #Diet is a proven product backed by a real professional #Health coach.Learn more https://t.co/lev54adSqf #fitness #EileenGu #UkraineConflict #INDvWI #HAPPYJUNGWOODAY https://t.co/FxqtUHsRDc
381	0	It's about #EileenGu but it's not really about Eileen Gu. https://t.co/G50CmdRfbk With thanks to @ByronWriting
133	0	#EileenGu #triumphs in #halfpipe for #third #medal of #WinterOlympics - ⁦@NBCSports⁩ ⁦@AppleNews⁩ ⁦@AppleNewsUK⁩ ⁦@rrabg5⁩ https://t.co/kXT7HRY3jy
320	0	#curling #Crypto #DeFi #DragRace #DaunteWright #Donbass #Double20mForHyunjin #dogecoin #deprem #dolar18 #disgusting #DragRace14 #doge #DeepikaPadukoneWithFaridoon #Ethereum #Eunice #EileenGu #Euphoria #ENHYPEN_JAKE #ENHYPEN #CoronaMustDie Subscribe,like https://t.co/51HpLUesuv
182	-1	@NEWS_MAKER American born Eileen Gu choosing China is a clear sea change. Very sad. #EileenGu
33	1	Really enjoyed this Winter Olympics, from opening to closing… All the athletes are truly inspiring. #MaxParrot #EileenGu Let’s no forget, Olympic is about SOLIDARITY and PEACE. #WinterOlympics2022 #peace #solidarity #Olympics #Beijing2022WinterOlympics https://t.co/3VIp010RuJ
299	1	#EileenGu cleared the table #FreestyleSkiing #Olympics https://t.co/jRkdgMo6y3
258	rep	@i_cooma @EileenGuCPCNo1 That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. High on herself. https://t.co/BYhChbcaWk
135	0	International Olympic Committee says Ms Gu acquired Chinese nationality in 2019, China’s Olympic body produced a copy of her Chinese passport. But it’s unclear whether she has renounced her American citizenship, or if China has allowed her not to. — Ah, I see 🇺🇸🇨🇳 #EileenGu
366	-1	@ninjazhou #EileenGu ... a disgusting #traitor to the #USA, wrapping herself in the hideous flag of the repulsive #China dictatorship. Shame on her. https://t.co/Jh2JcAQCd1
463	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/GqtxtzaU5E https://t.co/5pd7Gw1SPT
343	0	China's #GuAiling wins historic women's freeski halfpipe #Gold at #BeijingWinterOlympics #Beijing2022 #WinterOlympics2022 #EileenGu https://t.co/Iz5BDkq8Qa https://t.co/1jWs8cX2Z7
585	1	Some joyful champion moments of #EileenGu! Congratulations for winning #Gold in #FreestyleSkiing-Freeski Women's Halfpipe, and also for winning her third #BingDwenDwen in #BEIJING2022! https://t.co/4LrLVu80uT
421	0	WATCH LIVE: IOC president rebukes Russian coaches, #EileenGu gets another gold &amp; bobsledder @eamslider24 out with COVID during #OpeningCeremony has another chance to carry the flag https://t.co/eq1rAsLygs #WinterOlympics #China2022
385	0	Not bad, but hopefully #EileenGu won't become a 'beauty ideal' for we Chinese. We are thankful for her contributions and I think she also received a fair amount of Chinese money. So, it's win-win. https://t.co/gLSIv42RSl
238	-1	#EileenGu Olympics &amp; who gets to be American #AntiChineseRacism #PauGasolPlaysforSpain #OsakaPlaysForWarCrimesJapan #GiannisPlaysforGreece but #AntiChineseRacists love to #hate #China #GoldieHawn #SusanSarandon #Racists #HaveYouNotSeen300YearsOfUSRacism ?? https://t.co/XQPOyAj4Zc
557	rep	@station_toshi @NBCOlympics Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US than you did, also paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 US?
161	-1	@NumbChunks I hope #EileenGu uses this opportunity to call attention to the human rights abuses in China, Tibet, Hong Kong and the Uyghurs. China used Uyghurs to light the Olympic torch in an attempt to gaslight everyone just like China is now using Eileen. #cryabit https://t.co/B2w8XPMYGd
181	-1	Thank U ⁦@billmaher⁩! Still is unclear whether #EileenGu changed citizenship to Communist China. If she did give up her American Citizenship, she should NOT be allowed back to live in the USA or attend ⁦@Stanford⁩ Zhu Yi was also born in USA https://t.co/Joy4WMBvCN
591	0	Need help with an essay? We guarantee quality work and original content in: #Naturalresource #Psychology #Algebra #Physics #Environmentalstudies #Onlineclass #homeworkslave #CornellUniversity #EileenGu #Munchlax KINDLY DM https://t.co/0ZvdTV03YX
590	0	Need help with your homework? DM us. We guarantee quality work and original content in: #Algebra #History #Java #Economics #Logistics #Masters #Casestudy #BrownUniversity #Canucks #EileenGu KINDLY DM https://t.co/FM6WvJKvwI
143	-1	@NoelCampbell108 @thinking_panda @NBCOlympics @janisfrayer #EileenGu is the facade of #CCP #China. Due to censorship it's illegal for Chinese to use a VPN. But Eileen's too dumb to know that...even though she brags about her SAT score. https://t.co/O4nDBC4Bkl
282	-1	@billmaher I get that you have some valid criticisms of china that you want to express while they are playing gracious host… I don’t get why #eileengu can’t celebrate her heritage and participate with China in the #Olympics without being criticized
244	-1	@DEADLINE Hey @billmaher What was the part that got you mad?! When #eileengu basically told you good oh where are you from, REALLY?! white folks to go fuck yourselves?! Inquiring minds want to know... P.S. It's ALWAYS been a police state; you've just been to white, rich, &amp; high to notice
570	0	China's Eileen Gu becomes first freestyle skier to win medals in three different events 🏆 More ⤵️ https://t.co/Km0qdSlNEv #beijingwinterolympics2022 #olympics #eileengu #sports #sportsnews https://t.co/L8NjK22Klf
257	rep	@EileenGuCPCNo1 That gold medal will mean nothing unless #EileenGu uses her platform to call attention to the human rights abuses in China and Hong Kong. China's using Eileen to give the middle finger to the nation that gave her the freedom and opportunity to win. High on herself. https://t.co/8Bh0mk2rAn
